WDID,Stream Mile,Adjudication Date,Priority Admin No,Net Absolute,Decreed Units,Latitude,Longitude,,
5100856,4.94,11/5/37 0:00,31243.00000,4.5,C,40.022173,-106.066391,,
3903573,16.62,12/31/72 0:00,43086.00000,0.1,A,39.796488,-107.503773,,
4500849,20.38,12/31/75 0:00,45655.45563,6,C,39.264793,-107.548952,,
5000711,13.09,12/31/98 0:00,54377.00000,3.75,C,40.112122,-106.415571,,
5305117,4.86,12/31/70 0:00,43829.42981,0.2,C,39.752218,-107.100852,,
7000580,5.02,5/11/1889 12:00:00 AM,12477.00000,6,C,39.367592,-108.255436,,
7000580,5.02,5/11/1889 12:00:00 AM,12712.00000,1,C,39.367592,-108.255436,,
7000580,5.02,5/11/1889 12:00:00 AM,13223.00000,3.3,C,39.367592,-108.255436,,
7000580,5.02,5/11/1889 12:00:00 AM,13535.00000,15,C,39.367592,-108.255436,,
7000580,5.02,1/11/37 0:00,27132.27059,6.1,C,39.367592,-108.255436,,
7000580,5.02,12/31/70 0:00,43829.41943,6,C,39.367592,-108.255436,,
5300768,26.73,2/7/56 0:00,33023.30938,4.1,C,40.030981,-106.968286,,
7200849,5.89,2/14/19 0:00,25210.13270,1.8,C,39.074166,-108.271503,,
4501155,8.61,12/31/96 0:00,53325.20270,4,C,39.487664,-107.474254,,
4500738,1.27,5/31/04 0:00,19850.18367,2.23,C,39.478105,-107.916024,,
3900659,0.49,5/11/1889 12:00:00 AM,12162.00000,3.771,C,39.566537,-107.371296,,
3800961,4.32,12/4/08 0:00,21521.19557,3.5,C,39.480193,-107.358626,,
3800961,4.32,2/26/12 0:00,22617.20615,0.3,C,39.480193,-107.358626,,
5103626,272.23,12/31/19 0:00,61726.38350,4.4,A,40.186804,-105.860229,,
3603565,1.79,3/10/52 0:00,32309.00000,157,A,39.583053,-105.996948,,
3801541,27.47,12/31/95 0:00,53306.00000,19.9,C,39.348975,-107.016484,,
3804167,27.27,12/31/95 0:00,53306.00000,4.7,A,39.34941,-107.022565,,
3804172,26.96,12/31/95 0:00,53306.00000,6.5,A,39.358341,-107.01991,,
3804173,27,12/31/95 0:00,53306.00000,0.8,A,39.356737,-107.017252,,
3804168,27,12/31/95 0:00,53306.00000,3.7,A,39.355928,-107.017659,,
3804169,26.86,12/31/95 0:00,53306.00000,8,A,39.356795,-107.022244,,
3804170,26.76,12/31/95 0:00,53306.00000,4.6,A,39.358847,-107.020772,,
3804171,26.96,12/31/95 0:00,53306.00000,8.5,A,39.355858,-107.021196,,
3804166,27.11,12/31/95 0:00,53306.00000,6.5,A,39.352057,-107.021396,,
3817043,46.81,12/31/05 0:00,56903.00000,1.33,C,39.184844,-106.800633,,
3804337,47.03,12/31/05 0:00,56903.00000,6.7,A,39.175582,-106.804545,,
3810546,47.05,12/31/05 0:00,56976.00000,0.67,C,39.17853,-106.800808,,
3810522,46.89,12/31/95 0:00,53091.00000,0.65,C,39.179948,-106.802306,,
3600790,3.67,12/31/99 0:00,54421.53497,1.06,C,39.601223,-105.995488,,
5100857,3.88,8/3/11 0:00,20676.15466,3.63,C,39.961213,-105.855343,,
3800962,11.93,3/5/10 0:00,21974.15777,0.5,C,39.460845,-107.094072,,
4500998,3.96,12/31/81 0:00,47847.38715,0.5,C,39.512486,-107.409813,,
4500999,3,12/31/81 0:00,47847.38715,0.4,C,39.523661,-107.416539,,
4501000,4.01,12/31/81 0:00,47847.38715,0.5,C,39.510178,-107.402068,,
4501001,4.43,12/31/81 0:00,47847.38715,0.027,C,39.507726,-107.401251,,
7200900,37.41,12/31/95 0:00,52960.52839,0.022,C,39.085254,-108.569673,,
4503630,2.89,12/31/81 0:00,47847.38715,0.1,A,39.522386,-107.421167,,
4503631,2.98,12/31/81 0:00,47847.38715,0.1,A,39.519007,-107.422186,,
4503632,2.98,12/31/81 0:00,47847.38715,0.1,A,39.519686,-107.42273,,
4503633,3.23,12/31/81 0:00,47847.38715,0.1,A,39.516715,-107.421273,,
4503634,4.25,12/31/81 0:00,47847.38715,0.05,A,39.512545,-107.42406,,
4503635,4.25,12/31/81 0:00,47847.38715,0.05,A,39.511115,-107.426655,,
4503638,3.77,12/31/81 0:00,47847.38715,0.1,A,39.5161,-107.399264,,
4503639,3.77,12/31/81 0:00,47847.38715,0.05,A,39.516095,-107.399285,,
4503640,3.77,12/31/81 0:00,47847.38715,0.05,A,39.516093,-107.399258,,
4501002,2.83,12/31/81 0:00,47847.38715,0.033,C,39.525814,-107.418312,,
4501003,2.83,12/31/81 0:00,47847.38715,0.033,C,39.525796,-107.418311,,
5103596,282.28,12/31/07 0:00,57607.00000,6.25,A,40.288821,-105.857349,,
5103596,282.28,12/31/07 0:00,59685.58347,0.95,A,40.288821,-105.857349,,
7201615,23.89,12/31/96 0:00,53325.53234,0.2,C,39.240814,-107.94651,,
5300769,5.55,6/7/15 0:00,23527.00000,1,C,39.733726,-107.139601,,
7203941,36.04,12/31/81 0:00,47847.46783,4.5,A,39.066791,-108.605542,,
7203937,37.59,12/31/81 0:00,47847.46842,2.3,A,39.06184,-108.604512,,
7203938,35.97,12/31/81 0:00,47847.46842,32.5,A,39.057425,-108.611904,,
7201501,37.26,4/13/72 0:00,41791.00000,0.53,C,39.068766,-108.596699,,
4503715,1.42,12/31/89 0:00,50769.50556,1,A,39.492252,-107.599478,,
4503715,1.42,12/31/97 0:00,53691.52716,10,A,39.492252,-107.599478,,
4503715,1.42,12/31/10 0:00,58439.56856,1.65,A,39.492252,-107.599478,,
7200850,2,7/25/41 0:00,30895.23608,1.6,C,39.164342,-108.069072,,
3900645,10.31,5/11/1889 12:00:00 AM,11823.00000,0.8,C,39.616871,-107.764048,,
3900645,10.31,5/11/1889 12:00:00 AM,12122.00000,3.8,C,39.616871,-107.764048,,
3900645,10.31,5/11/1889 12:00:00 AM,12362.00000,1.6,C,39.616871,-107.764048,,
3900645,10.31,5/11/1889 12:00:00 AM,12522.00000,0.6,C,39.616871,-107.764048,,
3900645,10.31,5/11/1889 12:00:00 AM,13195.00000,3,C,39.616871,-107.764048,,
3900645,10.31,5/11/1889 12:00:00 AM,13285.00000,0.3,C,39.616871,-107.764048,,
3900645,10.31,5/11/1889 12:00:00 AM,13468.00000,14.88,C,39.616871,-107.764048,,
3900645,10.31,5/11/1889 12:00:00 AM,13484.00000,0.1,C,39.616871,-107.764048,,
3900645,10.31,4/3/1893 12:00:00 AM,15667.13771,1.3,C,39.616871,-107.764048,,
3900645,10.31,4/8/1893 12:00:00 AM,15799.15019,1.5,C,39.616871,-107.764048,,
3900645,10.31,3/18/1895 12:00:00 AM,16241.14728,0.6,C,39.616871,-107.764048,,
3900645,10.31,12/18/00 0:00,18613.15071,2,C,39.616871,-107.764048,,
3900645,10.31,3/28/40 0:00,31785.19549,10,C,39.616871,-107.764048,,
3900645,10.31,9/5/52 0:00,34515.00000,0.5,C,39.616871,-107.764048,,
3900646,6.41,5/11/1889 12:00:00 AM,13209.00000,0.6,C,39.674189,-107.844308,,
3900646,6.41,5/11/1889 12:00:00 AM,13930.00000,0.6,C,39.674189,-107.844308,,
3900646,6.41,3/18/04 0:00,19720.19092,2,C,39.674189,-107.844308,,
3900647,8.63,4/18/1890 12:00:00 AM,12905.00000,1,C,39.688161,-107.702271,,
3901040,9.31,12/31/85 0:00,49308.48943,1.5,C,39.69886,-107.706532,,
3903508,11.11,11/10/66 0:00,37503.36899,13601,A,39.62653,-107.757803,,
3900865,107.57,11/10/66 0:00,37503.27096,4.307,C,39.523959,-107.810903,,
3900865,107.57,11/10/66 0:00,37503.30938,2.5,C,39.523959,-107.810903,,
3900865,107.57,11/10/66 0:00,38783.00000,1.837,C,39.523959,-107.810903,,
3900648,11.83,9/5/52 0:00,33978.33877,0.2,C,39.729632,-107.691612,,
4501194,109.72,12/31/16 0:00,60630.60265,1.1,C,39.525824,-107.778961,,
4500739,3.92,5/5/1888 12:00:00 AM,12142.00000,1,C,39.479043,-107.832908,,
3900967,111.05,8/15/40 0:00,32780.00000,1,C,39.532145,-107.756157,,
3900967,111.05,9/5/52 0:00,36195.00000,7.5,C,39.532145,-107.756157,,
7202006,3.8,12/31/09 0:00,58074.57731,1,C,39.557375,-108.707043,,
4503625,4.66,12/31/74 0:00,45581.00000,0.3,A,39.466213,-107.787484,,
5300771,8.66,12/9/07 0:00,20427.18803,1.6,C,39.787592,-107.142005,,
5300770,9.04,11/20/1890 12:00:00 AM,14789.00000,1.4,C,39.794815,-107.133307,,
3900651,13.91,4/16/09 0:00,21584.14062,0.5,C,39.563139,-108.109105,,
3900651,13.91,1/4/37 0:00,31031.15127,0.2,C,39.563139,-108.109105,,
3900651,13.91,1/4/37 0:00,31031.27818,0.3,C,39.563139,-108.109105,,
3801974,6.18,12/31/03 0:00,55882.54878,0.0156,C,39.459895,-107.178934,,
7201285,26.54,12/31/93 0:00,52273.00000,0.5,C,39.137709,-108.734284,,
4500741,6.5,7/9/65 0:00,38608.00000,1.9,C,39.438963,-107.819108,,
4501083,6.7,7/9/65 0:00,38608.00000,2,C,39.4386,-107.817939,,
4501082,4.5,7/9/65 0:00,38610.00000,0.9,C,39.439694,-107.84264,,
7204116,0.97,12/31/88 0:00,50570.00000,2.5,A,39.089484,-108.644656,,
7201586,0.97,12/31/91 0:00,51652.00000,0.15,C,39.089544,-108.644917,,
4500742,6.1,5/5/1888 12:00:00 AM,13762.00000,2.4,C,39.402207,-107.69495,,
3703984,7.08,12/31/00 0:00,55067.00000,0.16,A,39.594657,-106.730186,,
4503554,9.26,12/31/00 0:00,54786.54361,0.121,A,39.377099,-107.601804,,
4503555,9.26,12/31/00 0:00,54931.00000,0.526,A,39.37762,-107.602573,,
4503556,9.26,12/31/00 0:00,54931.00000,0.132,A,39.377772,-107.603029,,
4503557,9.26,12/31/00 0:00,54931.00000,0.796,A,39.378323,-107.603177,,
4503558,9.26,12/31/00 0:00,54931.00000,1.09,A,39.379049,-107.603382,,
4503559,9.24,12/31/00 0:00,54931.00000,0.697,A,39.379478,-107.603423,,
4503560,9.23,12/31/00 0:00,54931.00000,0.697,A,39.380088,-107.603454,,
4503561,10.36,12/31/00 0:00,54931.00000,0.333,A,39.376187,-107.603705,,
3701392,7.74,12/31/00 0:00,54786.44346,0.25,C,39.594023,-106.730077,,
4503562,11.15,12/31/00 0:00,54931.00000,8.332,A,39.362312,-107.595711,,
4501100,126.64,12/31/92 0:00,51864.30041,0.5,C,39.563627,-107.507805,,
4500743,118.07,5/5/1888 12:00:00 AM,12392.00000,3.33,C,39.538417,-107.64238,,
4500743,118.07,5/5/1888 12:00:00 AM,13484.00000,8.5,C,39.538417,-107.64238,,
4500743,118.07,7/9/65 0:00,37725.00000,9,C,39.538417,-107.64238,,
4500743,118.07,12/31/97 0:00,53691.53095,0.033,C,39.538417,-107.64238,,
4500853,118.05,7/9/65 0:00,40329.00000,4,C,39.538766,-107.642729,,
5000638,28.89,8/11/06 0:00,13300.00000,2.125,C,40.251435,-106.454261,,
5000638,28.89,7/17/41 0:00,32335.13270,4.5,C,40.251435,-106.454261,,
7200851,49.3,7/25/41 0:00,30895.30771,0.21,C,39.081772,-108.405296,,
3601098,43.55,3/10/52 0:00,36219.00000,4,C,39.63061,-106.072668,,
5300772,10.84,6/23/19 0:00,24900.24261,3,C,39.786233,-107.181537,,
5204024,171.24,12/31/98 0:00,54056.54056,11.47,A,39.783213,-106.997306,,
7203726,29.76,12/31/05 0:00,56911.00000,0.13,A,39.130768,-108.689599,,
7201746,29.76,12/31/05 0:00,56911.00000,0.268,C,39.130844,-108.689366,,
5001002,227.92,10/19/62 0:00,38753.17319,2,C,40.05057,-106.381273,,
5301112,227.92,10/19/62 0:00,38753.17319,2,C,40.05057,-106.381273,,
5301161,7.15,12/31/89 0:00,50769.50281,0.25,C,39.778034,-107.118392,,
4500744,94.18,7/9/65 0:00,37681.19158,2,C,39.468638,-107.995144,,
3800963,46.31,8/25/36 0:00,30941.14032,3,C,39.18127,-106.808267,,
3803616,36.05,12/31/05 0:00,56613.54908,0.069,A,39.286161,-106.901792,,
3803617,36.08,12/31/05 0:00,56613.54908,0.055,A,39.285907,-106.900957,,
3803618,36.1,12/31/05 0:00,56613.54908,0.107,A,39.285605,-106.900706,,
3803630,36.13,12/31/05 0:00,56613.54908,0.06,A,39.285116,-106.900034,,
3803631,36.19,12/31/05 0:00,56613.54908,0.075,A,39.2845,-106.899395,,
3804298,15.42,12/31/01 0:00,55152.55093,2.93,A,39.434839,-107.177042,,
3900928,114.22,12/31/01 0:00,55152.54542,0.1,C,39.563687,-107.725319,,
3903576,113.27,12/31/01 0:00,55152.54542,0.24,A,39.563044,-107.726401,,
3903577,113.27,12/31/01 0:00,55152.54542,2.77,A,39.562839,-107.727693,,
3900941,114.22,12/31/01 0:00,55152.54542,0.067,C,39.561299,-107.7227,,
7000583,5.02,5/11/1889 12:00:00 AM,12672.00000,7,C,39.367683,-108.255356,,
7000583,5.02,5/11/1889 12:00:00 AM,12712.00000,1,C,39.367683,-108.255356,,
7000583,5.02,5/11/1889 12:00:00 AM,13468.00000,3.5,C,39.367683,-108.255356,,
7000583,5.02,1/11/37 0:00,27132.27059,2.9,C,39.367683,-108.255356,,
7000584,7.73,5/11/1889 12:00:00 AM,12705.00000,2.6,C,39.395422,-108.27043,,
7000584,7.73,5/11/1889 12:00:00 AM,13195.00000,4,C,39.395422,-108.27043,,
7000584,7.73,12/16/01 0:00,18313.13772,0.8,C,39.395422,-108.27043,,
3803865,61.89,12/31/74 0:00,45593.00000,5,A,39.118997,-106.623664,,
3803578,34.67,12/31/03 0:00,55882.55558,1.653,A,39.296137,-106.920673,,
3803579,34.63,12/31/03 0:00,55882.55558,2.323,A,39.296682,-106.921378,,
3803580,34.56,12/31/03 0:00,55882.55558,0.533,A,39.297602,-106.922232,,
3900833,115.93,12/31/10 0:00,58439.57829,1.125,C,39.563837,-107.671968,,
3700975,0.25,5/31/72 0:00,42420.39051,2,C,39.628568,-106.523515,,
3700777,0.37,7/23/58 0:00,38753.33053,2,C,39.626757,-106.523478,,
7201205,4.77,12/31/90 0:00,51134.47686,0.18,C,39.192206,-108.230045,,
7201205,4.77,12/31/90 0:00,51360.00000,0.18,C,39.192206,-108.230045,,
5303993,21.09,11/14/04 0:00,19888.00000,49.58,A,40.043498,-106.875987,,
5300774,7.2,11/20/1890 12:00:00 AM,14397.00000,0.3,C,39.962236,-106.955078,,
3800965,6.09,8/25/36 0:00,30941.14127,4.35,C,39.200895,-106.926951,,
3800965,6.09,8/25/36 0:00,30941.26911,1.8,C,39.200895,-106.926951,,
3600791,0.37,10/26/37 0:00,30184.16527,8.4,C,39.737468,-106.139978,,
3600791,0.37,10/26/37 0:00,30184.20453,1.16,C,39.737468,-106.139978,,
5101095,284.77,12/31/01 0:00,55152.41637,0.019,C,40.301753,-105.860525,,
3803698,40.54,12/31/05 0:00,56613.56369,2.83,A,39.234695,-106.861497,,
3800966,9.66,5/11/1889 12:00:00 AM,12095.00000,4,C,39.445394,-107.262843,,
3800966,9.66,5/11/1889 12:00:00 AM,12875.00000,3.5,C,39.445394,-107.262843,,
3800966,9.66,12/5/08 0:00,21522.18584,1.28,C,39.445394,-107.262843,,
3800966,9.66,8/25/36 0:00,30941.18949,0.72,C,39.445394,-107.262843,,
3800966,9.66,10/24/52 0:00,36616.00000,9,C,39.445394,-107.262843,,
3700778,1.81,2/7/56 0:00,37761.00000,1.9,C,39.576437,-106.741898,,
3700778,1.81,12/31/88 0:00,50403.41089,1,C,39.576437,-106.741898,,
3800966,9.66,12/31/93 0:00,52230.51963,1.65,C,39.445394,-107.262843,,
3800966,9.66,12/31/97 0:00,53973.00000,2.6,C,39.445394,-107.262843,,
3703867,4.1,12/31/72 0:00,45410.00000,0.1,A,39.77231,-106.625413,,
3800969,3.24,5/11/1889 12:00:00 AM,13624.00000,0.4,C,39.40343,-107.08794,,
3800969,3.24,4/5/09 0:00,21523.15127,1.5,C,39.40343,-107.08794,,
3800968,23.72,5/11/1889 12:00:00 AM,11854.00000,5,C,39.369826,-107.070723,,
3800968,23.72,5/11/1889 12:00:00 AM,13254.00000,2.5,C,39.369826,-107.070723,,
3800968,23.72,5/11/1889 12:00:00 AM,13468.00000,2,C,39.369826,-107.070723,,
3800968,23.72,12/29/03 0:00,19719.18012,10.7,C,39.369826,-107.070723,,
3800968,23.72,8/25/36 0:00,30941.18377,20.06,C,39.369826,-107.070723,,
3800968,23.72,8/25/36 0:00,30941.18506,0.873,C,39.369826,-107.070723,,
3800968,23.72,10/24/52 0:00,36396.36020,3,C,39.369826,-107.070723,,
3900864,7.63,12/31/74 0:00,45381.00000,0.5,C,39.592873,-107.753802,,
3800968,23.72,12/31/91 0:00,51499.51416,0.2,C,39.369826,-107.070723,,
3800968,23.72,12/31/91 0:00,51619.00000,5,C,39.369826,-107.070723,,
4500746,98.32,3/2/53 0:00,34825.20210,0.27,C,39.489227,-107.938178,,
4500747,98.32,3/2/53 0:00,34825.20211,0.26,C,39.489311,-107.938065,,
3903991,7.62,12/31/82 0:00,48347.00000,2.825,A,39.590646,-107.75765,,
3903992,7.62,12/31/82 0:00,48347.00000,2.825,A,39.59066,-107.757903,,
3901050,7.97,12/31/88 0:00,50403.46538,0.2,C,39.594037,-107.765016,,
5101006,8.91,5/30/72 0:00,39263.00000,1.5,C,39.96886,-106.156378,,
5104025,8.68,5/30/72 0:00,39263.00000,1,A,39.971603,-106.157559,,
5104027,8.7,5/30/72 0:00,39263.00000,0.6,A,39.971348,-106.157311,,
5101007,8.13,5/30/72 0:00,39263.00000,1.5,C,39.977752,-106.161217,,
5104026,7.91,5/30/72 0:00,39263.00000,2,A,39.979928,-106.162205,,
5104028,7.91,5/30/72 0:00,39263.00000,0.6,A,39.980166,-106.16258,,
5104029,7.87,5/30/72 0:00,39263.00000,2.5,A,39.980971,-106.162649,,
5104030,7.65,5/30/72 0:00,39263.00000,2.5,A,39.98392,-106.164094,,
3900879,96.67,12/31/78 0:00,46751.45091,0.5,C,39.483933,-107.960162,,
3703695,15.25,12/31/83 0:00,48577.40420,1.2,A,39.649241,-106.838081,,
5300775,1.7,11/20/1890 12:00:00 AM,14701.00000,1.6,C,39.920126,-106.725341,,
5200621,8.14,3/8/04 0:00,19190.15096,0.3,C,39.779124,-106.556296,,
5200621,8.14,3/8/04 0:00,19190.18788,0.3,C,39.779124,-106.556296,,
5100858,3.28,3/18/15 0:00,23454.22456,8.28,C,40.103948,-106.187642,,
5200621,8.14,8/30/46 0:00,29437.19518,2.91,C,39.779124,-106.556296,,
5100858,3.28,11/5/37 0:00,30870.27453,3.5,C,40.103948,-106.187642,,
5100858,3.28,11/7/52 0:00,34241.25719,2,C,40.103948,-106.187642,,
5100871,3.29,3/18/15 0:00,23531.00000,2.125,C,40.091571,-106.219835,,
5103693,2.15,3/2/42 0:00,33433.33150,193,A,40.077424,-106.21854,,
5203949,2.26,5/31/72 0:00,42491.00000,51.69,A,39.951242,-106.496006,,
5301002,0.71,12/31/81 0:00,47847.14095,0.5,C,39.566107,-107.292779,,
5300776,3.41,10/19/62 0:00,38753.21320,2.63,C,40.116291,-106.785276,,
5300777,7.37,10/19/62 0:00,38753.21320,2.63,C,40.110107,-106.784973,,
5300778,7.37,10/19/62 0:00,38753.21320,2.63,C,40.115823,-106.780014,,
3800970,4.46,5/11/1889 12:00:00 AM,12064.00000,10,C,39.368861,-107.202217,,
3800970,4.46,8/25/36 0:00,30941.23895,25,C,39.368861,-107.202217,,
3800970,4.46,10/24/52 0:00,37096.00000,0.2,C,39.368861,-107.202217,,
3810531,0.5,12/31/98 0:00,54056.43613,0.2,C,39.415031,-107.228759,,
3810532,0.59,12/31/98 0:00,54056.43613,0.2,C,39.414951,-107.228199,,
3900827,4.44,11/10/66 0:00,39761.00000,3,C,39.630912,-107.447973,,
3900968,3.71,11/10/66 0:00,37503.22066,2,C,39.620821,-107.447175,,
3903597,3.03,12/31/03 0:00,55953.00000,1.2,A,39.612887,-107.451878,,
7200854,6.46,2/7/1890 12:00:00 AM,12235.00000,0.98,C,39.184581,-107.903927,,
7200854,6.46,2/7/1890 12:00:00 AM,13939.00000,3.24,C,39.184581,-107.903927,,
7200854,6.46,10/14/05 0:00,18749.14154,1.72,C,39.184581,-107.903927,,
7200854,6.46,7/25/41 0:00,30895.12249,1,C,39.184581,-107.903927,,
7200854,6.46,7/21/59 0:00,34419.27538,1.87,C,39.184581,-107.903927,,
3801904,0.34,12/31/90 0:00,51391.00000,0.25,C,39.307462,-106.982044,,
5100859,1.37,3/18/15 0:00,23454.21862,4,C,40.086741,-105.868447,,
4500749,9.89,12/13/06 0:00,20797.16162,0.872,C,39.485754,-107.449926,,
4500749,9.89,12/13/06 0:00,20797.17653,2,C,39.485754,-107.449926,,
4500749,9.89,4/5/09 0:00,21590.20574,4,C,39.485754,-107.449926,,
4500749,9.89,7/23/41 0:00,33099.32262,12.63,C,39.485754,-107.449926,,
4503716,1.07,12/31/90 0:00,51134.50769,3.67,A,39.498165,-107.599394,,
4503718,1.61,12/31/90 0:00,51134.50769,2.39,A,39.497178,-107.591839,,
4503719,1.36,12/31/90 0:00,51134.50769,1.84,A,39.496573,-107.592945,,
4503723,1.36,12/31/90 0:00,51134.50769,0.41,A,39.495865,-107.594273,,
5300779,6.15,11/20/1890 12:00:00 AM,14462.00000,1.8,C,39.909241,-106.974984,,
5300780,5.63,11/10/13 0:00,22232.21807,3.1,C,39.898668,-106.992658,,
5300780,5.63,11/10/13 0:00,22705.00000,11.93,C,39.898668,-106.992658,,
7200857,38.04,8/9/20 0:00,25653.22026,0.9,C,39.573769,-108.92598,,
5300781,8.37,2/7/56 0:00,33023.26006,2,C,39.786224,-107.136568,,
5300781,8.37,2/7/56 0:00,33023.29795,3,C,39.786224,-107.136568,,
5300780,5.63,2/7/56 0:00,37513.00000,6.37,C,39.898668,-106.992658,,
7200857,38.04,12/31/96 0:00,53404.00000,1,C,39.573769,-108.92598,,
5200622,185.68,8/30/46 0:00,29437.29340,1.74,C,39.887944,-106.849331,,
5200623,0,8/30/46 0:00,32262.00000,2.4,C,39.872535,-106.870779,,
3801991,37.84,10/24/52 0:00,36742.00000,0.056,C,39.265239,-106.887184,,
5305118,221.8,12/31/72 0:00,44559.44041,0.11,C,40.036547,-106.470781,,
5100860,3.99,8/3/11 0:00,20676.12418,3.8,C,39.954635,-106.22859,,
5100861,3.95,8/3/11 0:00,20676.12418,1,C,39.962965,-106.23015,,
5100862,0.54,8/11/06 0:00,13047.00000,0.5,C,40.036355,-105.995301,,
5100863,5.61,8/11/06 0:00,12773.00000,2.5,C,40.01223,-105.991955,,
5100864,5.71,8/11/06 0:00,12955.00000,3.1,C,40.011854,-105.993904,,
5100865,3.93,8/3/11 0:00,20676.20592,1.375,C,39.998638,-105.980591,,
3800971,2.24,11/26/10 0:00,22239.21494,1,C,39.498954,-107.345074,,
3800971,2.24,8/25/36 0:00,30941.22772,1.14,C,39.498954,-107.345074,,
3700779,0.55,6/4/17 0:00,24423.18799,1.6,C,39.657834,-106.601642,,
3701449,32.76,12/31/82 0:00,48212.45133,1,C,39.656483,-106.606145,,
7204019,2.57,12/31/95 0:00,53175.00000,150.41,A,39.231906,-108.856161,,
5100866,4.62,8/3/11 0:00,20676.12662,2,C,39.959209,-106.186875,,
5100866,4.62,3/18/15 0:00,23454.21679,0.5,C,39.959209,-106.186875,,
7200858,30.57,10/14/05 0:00,18749.14913,2.7,C,39.254104,-107.844195,,
7200858,30.57,7/25/41 0:00,30895.24277,0.13,C,39.254104,-107.844195,,
7200858,30.57,7/25/41 0:00,32811.00000,1.26,C,39.254104,-107.844195,,
3700780,3.61,10/3/36 0:00,30894.22766,0.59,C,39.63818,-106.401347,,
3700780,3.61,10/3/36 0:00,30894.23861,1.92,C,39.63818,-106.401347,,
4503520,14.97,12/31/96 0:00,53325.51681,5,A,39.374952,-107.474961,,
3803601,6.84,12/31/97 0:00,53966.00000,2.7,A,39.47518,-107.2835,,
3804207,8.21,12/31/97 0:00,53966.00000,4.51,A,39.462582,-107.274929,,
3804202,5.77,12/31/97 0:00,53966.00000,18.26,A,39.478419,-107.296964,,
3804203,6.11,12/31/97 0:00,53966.00000,17.67,A,39.478802,-107.295395,,
3804204,6.14,12/31/97 0:00,53966.00000,12.49,A,39.48023,-107.294233,,
3804206,6.83,12/31/97 0:00,53966.00000,12.07,A,39.474216,-107.284445,,
3803604,7.84,12/31/90 0:00,51134.34879,6.84,A,39.465207,-107.27568,,
7201198,3.26,12/31/74 0:00,45528.00000,0.2,C,39.191544,-108.726354,,
3700781,1.75,2/7/56 0:00,31983.00000,1.05,C,39.677523,-106.83461,,
3801815,16.1,12/31/76 0:00,46020.45821,0.1,C,39.385556,-106.785833,,
7201199,2.33,12/31/77 0:00,46386.45077,0.576,C,39.207817,-108.766069,,
3900863,0.1,12/31/11 0:00,58978.00000,0.9,C,39.561296,-107.3527,,
7000587,7.61,11/16/12 0:00,22922.13595,2,C,39.369901,-108.501047,,
5000639,0.07,8/11/06 0:00,16954.00000,0.33,C,40.209583,-106.308617,,
3800972,12.32,11/10/02 0:00,19164.17288,0.4,C,39.269329,-107.232007,,
3800974,6.99,4/19/04 0:00,19806.18367,2,C,39.241136,-107.046482,,
3800974,6.99,4/19/04 0:00,19806.19124,1,C,39.241136,-107.046482,,
3803866,3.29,12/31/73 0:00,44925.42508,0.75,A,39.167606,-106.849527,,
5300783,16.91,6/29/21 0:00,26107.23121,2,C,40.048259,-106.831549,,
3804518,0.01,12/31/17 0:00,60996.42635,4.91,A,39.197312,-106.815926,,
3804399,0.67,12/31/08 0:00,57708.56679,5.28,A,39.187934,-107.246814,,
7200860,20.06,2/7/1890 12:00:00 AM,12649.00000,1.7,C,39.369108,-108.731869,,
7200860,20.06,6/1/16 0:00,22995.21287,9,C,39.369108,-108.731869,,
7204138,9.89,12/31/09 0:00,58074.55301,2.03,A,39.18555,-108.934974,,
7204139,9.82,12/31/09 0:00,58074.55301,0.93,A,39.184704,-108.934992,,
7204140,9.78,12/31/09 0:00,58074.55301,0.61,A,39.184113,-108.935061,,
7204141,9.72,12/31/09 0:00,58074.55301,1.08,A,39.183228,-108.935474,,
7204142,9.53,12/31/09 0:00,58074.55301,2.36,A,39.180817,-108.936433,,
7204143,9.38,12/31/09 0:00,58074.55301,1.58,A,39.179904,-108.937728,,
7201200,10.05,12/31/72 0:00,44559.29220,2,C,39.187769,-108.933825,,
7201200,10.05,12/31/01 0:00,55301.00000,4.6,C,39.187769,-108.933825,,
3700782,3.11,6/5/16 0:00,24052.22827,1,C,39.619858,-106.658725,,
3600793,0.97,3/10/52 0:00,32276.00000,1,C,39.649696,-106.093557,,
3700783,1.52,10/3/36 0:00,30894.18414,0.59,C,39.620913,-106.426757,,
3700783,1.52,10/3/36 0:00,30894.25719,0.59,C,39.620913,-106.426757,,
3700784,1.55,10/3/36 0:00,30894.18414,0.76,C,39.620917,-106.426301,,
3701030,1.57,10/3/36 0:00,30894.18414,0.5,C,39.619101,-106.4238,,
5003637,5.34,7/13/38 0:00,31393.30163,60.22,A,40.248682,-106.508229,,
3800977,14.82,4/14/11 0:00,22244.13649,0.8,C,39.370345,-106.810391,,
3800977,14.82,4/14/11 0:00,22244.14366,1.46,C,39.370345,-106.810391,,
3801796,2.49,4/14/11 0:00,22244.13649,0.8,C,39.394648,-106.830717,,
3801796,2.49,4/14/11 0:00,22244.14366,1.46,C,39.394648,-106.830717,,
3801796,2.49,12/31/00 0:00,54786.54237,2.2,C,39.394648,-106.830717,,
3803713,14.28,6/20/58 0:00,39291.00000,102369,A,39.363693,-106.818708,,
3803713,14.28,12/31/81 0:00,47869.00000,69766,A,39.363693,-106.818708,,
3803940,13.75,12/31/75 0:00,45950.00000,3,A,39.365461,-106.824524,,
