wdid,streamMile,adminNumber,netAbsolute,lat,long,sum_netAbs
3903967,125.65,55800.0,53883.72,39.575371999999994,-107.515877,53883.72
3903968,125.66,55800.0,110076.12,39.574802000000005,-107.515123,110076.12
3903594,1.1,55785.0,20037.6,39.639068,-107.69766100000001,20037.6
3903595,1.1,55785.0,71874.0,39.638542,-107.698298,71874.0
3903596,1.1,55785.0,21344.4,39.638086,-107.698132,21344.4
7003507,4.49,55757.0,640332.0,39.553303,-108.42100900000001,988812.0
7003507,4.49,55318.0,348480.0,39.553303,-108.42100900000001,988812.0
7003516,7.61,55730.0,653400.0,39.413277,-108.41244099999999,1306800.0
7003516,7.61,55517.54237999999,653400.0,39.413277,-108.41244099999999,1306800.0
3804333,50.55,55722.0,21544.776,39.148926,-106.785326,21544.776
7203713,4.36,55720.0,21780.0,39.126166,-108.575115,21780.0
3704048,5.26,55694.0,1424412.0,39.593433000000005,-106.965553,1424412.0
3704049,5.43,55694.0,522720.0,39.591159999999995,-106.963722,522720.0
3704050,5.44,55694.0,522720.0,39.590555,-106.96111200000001,522720.0
3704051,5.75,55694.0,1520244.0,39.588972999999996,-106.952027,1520244.0
3704052,5.75,55694.0,701316.0,39.588978999999995,-106.952059,701316.0
3804335,6.39,55694.0,3049.2,39.127233000000004,-106.847788,3049.2
3803548,9.37,55671.0,65340.0,39.46931,-107.136377,65340.0
7203719,2.22,55669.0,43560.0,39.263015,-107.957402,43560.0
3804378,0.74,55668.0,6098.4,39.276216,-106.879667,6098.4
3804379,0.74,55668.0,26571.6,39.276185,-106.88019399999999,26571.6
7203545,47.27,55517.554560000004,43560.0,39.058339000000004,-108.42726599999999,43560.0
7203722,6.13,55517.554260000004,100188.0,39.169952,-108.60215500000001,100188.0
7203549,22.4,55517.553360000005,304920.0,39.169953,-108.77636899999999,304920.0
7003520,7.61,55517.54587,871200.0,39.421461,-108.43627,871200.0
7003521,7.61,55517.54587,871200.0,39.415275,-108.46728799999998,871200.0
7003522,7.61,55517.54587,87120.0,39.426187,-108.517804,87120.0
3903593,0.17,55517.54477000001,65340.0,39.603190999999995,-107.444375,65340.0
7003518,7.61,55517.54252,871200.0,39.414522999999996,-108.47963999999999,871200.0
7003517,7.61,55517.54222,108900.0,39.419076000000004,-108.426433,108900.0
7203715,33.18,55517.5413,87120.0,39.152127,-108.611488,87120.0
7203531,32.22,55517.53539,43560.0,39.093297,-108.677388,43560.0
7203532,32.25,55517.53539,69696.0,39.093051,-108.67541999999999,69696.0
7003519,7.61,55517.534779999994,261360.0,39.4256,-108.515902,261360.0
4503590,6.19,55517.527760000004,4356.0,39.48919,-107.66398600000001,8712.0
4503590,6.19,47660.0,4356.0,39.48919,-107.66398600000001,8712.0
4503591,6.19,55517.527760000004,21780.0,39.489596999999996,-107.66263500000001,43560.0
4503591,6.19,47660.0,21780.0,39.489596999999996,-107.66263500000001,43560.0
3804130,1.93,55517.526860000005,102801.6,39.293357,-107.017582,108900.0
3804130,1.93,50145.0,6098.4,39.293357,-107.017582,108900.0
3804380,0.47,55517.5223,5227.2,39.276555,-106.884026,5227.2
7203536,21.88,55517.51768,119354.4,39.166203,-108.797523,119354.4
7203537,21.61,55517.51768,8276.4,39.170341,-108.79954599999999,8276.4
7203539,20.75,55517.51768,7840.8,39.171315,-108.81013,7840.8
7203540,20.47,55517.51768,128937.6,39.167594,-108.812999,128937.6
7203541,22.06,55517.51768,264409.2,39.16188,-108.79666200000001,264409.2
7203542,21.96,55517.51768,424274.4,39.163074,-108.799275,424274.4
7203543,22.01,55517.51768,184258.8,39.165193,-108.794614,184258.8
7203544,21.61,55517.51768,687812.4,39.170079,-108.800028,687812.4
3603688,0.29,55517.51746,217800.0,39.652636,-106.08143100000001,217800.0
7203557,5.09,55517.513779999994,108900.0,39.218218,-107.734311,108900.0
3804336,6.44,55517.513770000005,15246.0,39.125983000000005,-106.849653,15246.0
3804332,2.62,55517.48789,32670.0,39.410589,-106.932299,32670.0
3804331,2.65,55517.48759,26136.0,39.411103999999995,-106.932778,26136.0
7003515,7.61,55517.48364,217800.0,39.390392999999996,-108.365953,217800.0
7203717,2.22,55517.48213,47916.0,39.263446,-107.957567,47916.0
7203718,2.25,55517.48213,43560.0,39.264756,-107.957757,43560.0
7003501,7.61,55517.41039,108900.0,39.357781,-108.467221,108900.0
7203703,2.68,55517.401770000004,20037.6,39.160583,-108.054345,20037.6
3903580,114.84,55517.38855,59851.44,39.5503,-107.69848700000001,59851.44
3804330,2.71,55517.36372,65340.0,39.41196,-106.933301,65340.0
7203702,2.45,55517.31411,20908.8,39.164668,-108.05193600000001,20908.8
5303596,6.08,55517.0,8712.0,39.996795,-106.82923600000001,8712.0
5303597,4.3,55517.0,8712.0,39.978691,-106.81121100000001,8712.0
3703952,0.64,55470.0,30492.0,39.665461,-106.628491,30492.0
3703953,0.64,55470.0,8712.0,39.665461,-106.628491,8712.0
3903579,120.61,55457.0,7884.36,39.557401,-107.60888899999999,7884.36
3804294,38.61,55410.0,104108.4,39.260181,-106.867617,106896.23999999999
3804294,38.61,55152.495039999994,2787.84,39.260181,-106.867617,106896.23999999999
7003511,6.57,55318.0,178596.0,39.57219,-108.442402,178596.0
7003512,6.62,55318.0,33541.2,39.572589,-108.44333,33541.2
5103552,1.3,55287.0,590238.0,40.076802,-105.94435,1461438.0
5103552,1.3,54268.0,871200.0,40.076802,-105.94435,1461438.0
7003620,4.47,55241.0,105415.2,39.374733,-108.31376000000002,205603.2
7003620,4.47,53020.0,100188.0,39.374733,-108.31376000000002,205603.2
7003623,4.41,55241.0,131115.6,39.374777,-108.312876,305355.6
7003623,4.41,53020.0,174240.0,39.374777,-108.312876,305355.6
7003624,4.18,55241.0,10890.0,39.374354,-108.31098899999999,119790.0
7003624,4.18,53020.0,108900.0,39.374354,-108.31098899999999,119790.0
7003630,3.94,55241.0,158122.8,39.372518,-108.307565,301870.8
7003630,3.94,53020.0,143748.0,39.372518,-108.307565,301870.8
7003633,3.82,55241.0,38332.8,39.371039,-108.306706,90604.8
7003633,3.82,53020.0,52272.0,39.371039,-108.306706,90604.8
7003635,3.77,55241.0,29185.2,39.371324,-108.305777,68389.2
7003635,3.77,53020.0,39204.0,39.371324,-108.305777,68389.2
3804346,38.8,55199.0,50703.84,39.253592,-106.87265500000001,50703.84
3804347,38.73,55199.0,11369.16,39.255792,-106.873676,11369.16
3804348,38.73,55199.0,20255.4,39.255526,-106.874696,20255.4
3804349,38.69,55199.0,10236.6,39.256187,-106.874792,10236.6
3804350,38.73,55199.0,29228.76,39.255607,-106.87455200000001,29228.76
3804351,38.73,55199.0,28444.68,39.255808,-106.87366599999999,28444.68
5300755,6.24,55175.0,128066.4,40.080889,-106.49432,128066.4
7203547,2.89,55152.55139,15420.24,39.161683000000004,-108.17258500000001,15420.24
3804289,3.4,55152.550970000004,21344.4,39.16537,-106.84600900000001,21344.4
3804298,15.42,55152.55093,127630.8,39.434839000000004,-107.17704199999999,127630.8
4503545,9.21,55152.55092,21780.0,39.487485,-107.461509,21780.0
3804291,1.44,55152.55048,65340.0,39.255167,-107.077867,65340.0
3804292,1.44,55152.55048,65340.0,39.25578,-107.07633200000001,65340.0
3903578,89.42,55152.549929999994,69696.0,39.444162,-108.058136,69696.0
7203558,17.56,55152.549779999994,87120.0,39.251321000000004,-107.73569599999999,87120.0
3603691,0.08,55152.54756,130680.0,39.821114,-106.19306599999999,130680.0
4503564,6.73,55152.54634,15246.0,39.477615,-107.668345,15246.0
4503566,6.54,55152.54634,82764.0,39.479572999999995,-107.66905700000001,82764.0
5303570,10.8,55152.54633,32670.0,39.778816,-107.17548799999999,61419.6
5303570,10.8,50769.50702,28749.6,39.778816,-107.17548799999999,61419.6
5303571,1.83,55152.54633,87120.0,39.778504999999996,-107.17474299999999,152024.4
5303571,1.83,50769.50702,64904.4,39.778504999999996,-107.17474299999999,152024.4
7203710,32.25,55152.54588,20037.6,39.090235,-108.66941000000001,20037.6
3804345,1.55,55152.54565,3049.2,39.306841999999996,-106.98298500000001,3049.2
3903576,113.27,55152.54542,10454.4,39.563044,-107.726401,10454.4
3903577,113.27,55152.54542,120661.2,39.562839000000004,-107.72769299999999,120661.2
5003680,12.52,55152.54421,217800.0,40.105907,-106.415924,217800.0
5103550,3.75,55152.54301,487872.0,40.199979,-105.96361499999999,487872.0
5303569,1.83,55152.53902999999,32670.0,39.778392,-107.175498,61419.6
5303569,1.83,50769.50702,28749.6,39.778392,-107.175498,61419.6
3804287,15.05,55152.5283,2787.84,39.380757,-106.805034,2787.84
3804295,15.05,55152.5283,61419.6,39.379015,-106.805489,61419.6
3704065,0.8,55152.52017,111078.0,39.660866999999996,-106.599007,111078.0
3804011,3.94,55152.52013,258310.8,39.19552,-106.88918999999999,432550.8
3804011,3.94,49673.41637,174240.0,39.19552,-106.88918999999999,432550.8
3804057,3.23,55152.52013,309276.0,39.199558,-106.887386,919116.0
3804057,3.23,49673.27758,609840.0,39.199558,-106.887386,919116.0
3804299,0.19,55152.50129,7840.8,39.276662,-106.888549,7840.8
3804300,0.18,55152.50129,1742.4,39.276641999999995,-106.888825,1742.4
3703689,0.7,55152.491239999996,8712.0,39.659236,-106.599273,17424.0
3703689,0.7,49308.491239999996,8712.0,39.659236,-106.599273,17424.0
5103539,3.93,55152.48819,370260.0,40.001219,-105.97021200000002,370260.0
4503565,6.73,55152.4806,5227.2,39.478478,-107.66863000000001,5227.2
5103755,3.81,55152.374070000005,6037416.0,40.019813,-106.262828,6037416.0
3607293,55.1,55142.0,500.0,39.493677000000005,-106.046039,500.0
3701412,5.29,55070.0,719.0,39.64138,-106.374669,719.0
3701413,5.27,55070.0,665.0,39.641296000000004,-106.374924,665.0
3701414,5.25,55070.0,628.0,39.641201,-106.375353,628.0
3703984,7.08,55067.0,6969.6,39.594657,-106.730186,6969.6
4503546,2.18,55021.0,124146.0,39.376977000000004,-108.070194,124146.0
3803581,22.16,54983.0,413820.0,39.363603000000005,-107.10976399999998,413820.0
3803582,22.84,54983.0,4356.0,39.363301,-107.106522,4356.0
3803583,22.86,54983.0,21780.0,39.362818,-107.10370900000001,21780.0
3803584,22.87,54983.0,4356.0,39.361774,-107.103477,4356.0
3603679,0.55,54969.0,43560.0,39.676384000000006,-106.084167,43560.0
3803985,6.6,54969.0,8712.0,39.460357,-107.171754,30492.0
3803985,6.6,48942.4812,21780.0,39.460357,-107.171754,30492.0
4503555,9.26,54931.0,22912.56,39.37762,-107.60257299999999,22912.56
4503556,9.26,54931.0,5749.92,39.377772,-107.603029,5749.92
4503557,9.26,54931.0,34673.76,39.378322999999995,-107.603177,34673.76
4503558,9.26,54931.0,47480.4,39.379049,-107.60338200000001,47480.4
4503559,9.24,54931.0,30361.32,39.379478000000006,-107.60342299999999,30361.32
4503560,9.23,54931.0,30361.32,39.380088,-107.603454,30361.32
4503561,10.36,54931.0,14505.48,39.376187,-107.603705,14505.48
4503562,11.15,54931.0,362941.92,39.362312,-107.59571100000001,362941.92
4503548,1.67,54825.0,3767.94,39.456601,-107.987528,3767.94
7203755,4.63,54821.0,1289376.0,39.215808,-108.806918,1289376.0
3803585,44.11,54786.54728,16683.48,39.201662,-106.82603300000001,16683.48
5303567,1.36,54786.54692000001,8712.0,39.942724,-106.75571000000001,8712.0
5303568,1.36,54786.54692000001,10890.0,39.943971000000005,-106.755175,10890.0
4503549,5.96,54786.546729999995,27007.2,39.488784,-107.651556,27007.2
4503547,0.2,54786.54629,19602.0,39.39581,-108.091558,19602.0
3603678,0.31,54786.54603,174240.0,39.674699,-106.088877,174240.0
3603680,1.68,54786.54603,87120.0,39.687554,-106.071487,87120.0
4503554,9.26,54786.54361,5270.76,39.377099,-107.601804,5270.76
5103536,0.96,54786.53842999999,130680.0,39.972611,-105.879896,130680.0
3804283,22.87,54786.52906,1077238.8,39.355228000000004,-107.10770500000001,1077238.8
3804284,22.87,54786.52906,93654.0,39.355813,-107.10945900000002,93654.0
3804285,22.87,54786.52906,10890.0,39.355882,-107.109551,10890.0
3703951,0.95,54786.52869,261360.0,39.640014,-106.61128799999999,261360.0
3803639,6.5,54786.52747000001,21780.0,39.458378,-107.174029,21780.0
3803640,6.5,54786.52747000001,13068.0,39.458604,-107.173943,13068.0
3703943,9.86,54786.526860000005,579348.0,39.652374,-106.92223200000001,579348.0
3803638,6.5,54786.523989999994,10890.0,39.459489000000005,-107.173801,10890.0
3801418,45.18,54786.52028,653.0,39.191906,-106.815533,653.0
3803641,6.39,54786.513779999994,15246.0,39.459911,-107.17537800000001,15246.0
7203551,32.25,54786.4541,130680.0,39.097767,-108.66538500000001,130680.0
3703983,32.36,54786.39446,21780.0,39.631282,-106.611646,21780.0
5103535,1.15,54786.35276,52272.0,39.972508000000005,-105.88160500000001,52272.0
3701300,30.83,54786.17657,5658444.0,39.658954,-106.638852,5658444.0
7203530,13.11,54786.0,38332.8,39.301231,-108.73231200000001,38332.8
3903558,0.0,54726.0,76230.0,39.58583,-107.66708,76230.0
5103534,4.16,54716.0,2613600.0,40.105315000000004,-105.88754899999999,2613600.0
5103537,4.22,54699.0,217800.0,39.966529,-105.910702,217800.0
3704078,9.21,54663.0,435600.0,39.574740999999996,-106.76458000000001,435600.0
5103529,0.24,54663.0,54014.4,39.946663,-105.867116,184694.4
5103529,0.24,54421.4458,130680.0,39.946663,-105.867116,184694.4
4503544,5.73,54659.0,65340.0,39.492422999999995,-107.644377,65340.0
5303588,222.2,54617.0,457380.0,40.04922,-106.46644599999999,614196.0
5303588,222.2,54421.3835,156816.0,40.04922,-106.46644599999999,614196.0
3804136,2.73,54594.0,59677.2,39.174147999999995,-106.84411999999999,146797.2
3804136,2.73,50769.49171,87120.0,39.174147999999995,-106.84411999999999,146797.2
5103530,2.27,54531.0,87120.0,39.966253,-105.897724,87120.0
5103522,8.17,54421.54229,65340.0,40.172378,-105.99627,65340.0
5104021,3.19,54421.53724,65775.6,39.972072999999995,-105.863097,96267.6
5104021,3.19,40221.0,30492.0,39.972072999999995,-105.863097,96267.6
3804279,34.91,54421.534920000006,1306.8,39.295862,-106.917245,1306.8
3804280,34.89,54421.534920000006,609.84,39.296036,-106.917152,609.84
3804281,34.84,54421.534920000006,609.84,39.296118,-106.91734199999999,609.84
7203550,6.59,54421.5331,7405.2,39.110984,-108.131068,7405.2
3804266,2.05,54421.528060000004,65340.0,39.213636,-106.87650500000001,65340.0
7203528,11.68,54421.5223,49005.0,39.274368,-107.809005,49005.0
3703977,0.69,54421.51986,21780.0,39.643083000000004,-106.61086999999999,21780.0
3703976,0.35,54421.494289999995,31363.2,39.646806,-106.608171,31363.2
5303520,7.89,54421.464779999995,348480.0,39.771149,-107.13523700000002,348480.0
3803508,1.89,54421.45899,39204.0,39.490885,-107.13067,39204.0
3803575,3.3,54421.42062999999,8450.64,39.437715999999995,-107.16316699999999,8450.64
7203529,11.6,54421.390810000004,29403.0,39.274128999999995,-107.80993500000001,29403.0
5303587,223.43,54421.3835,182952.0,40.047884,-106.43941799999999,182952.0
3603674,3.38,54421.22053,65340.0,39.904422,-106.40105,65340.0
3603675,3.28,54421.22053,26136.0,39.905937,-106.399795,26136.0
7204027,6.35,54421.18717999999,65340.0,39.196687,-108.20567,65340.0
3703600,37.52,54421.13971,4509331.2,39.637663,-106.53205200000001,11842596.216
3703600,37.52,46538.0,7333265.016,39.637663,-106.53205200000001,11842596.216
7203760,55.33,54421.0,130680.0,39.115904,-108.32188700000002,130680.0
3703927,2.61,54420.0,9626.76,39.59707,-106.52304199999999,9626.76
3804317,0.44,54391.0,142876.8,39.278163,-106.883385,142876.8
3804323,3.12,54391.0,81457.2,39.198586999999996,-106.879428,81457.2
3804327,0.11,54391.0,653400.0,39.283621999999994,-106.888447,653400.0
3801707,12.04,54380.0,81457.2,39.416843,-107.24328700000001,81457.2
3801708,12.99,54380.0,40510.8,39.413489,-107.23635300000001,40510.8
3801709,12.04,54380.0,84506.4,39.41823,-107.24418999999999,84506.4
3804208,12.86,54380.0,503989.2,39.416351,-107.242829,503989.2
3804209,12.04,54380.0,362419.2,39.417894,-107.244437,362419.2
3804210,12.06,54380.0,900385.2,39.420082,-107.24400800000001,900385.2
5003668,13.16,54377.0,560007360.0,40.113067,-106.414864,3434662440.0
5003668,13.16,52976.0,261360000.0,40.113067,-106.414864,3434662440.0
5003668,13.16,50386.0,2613295080.0,40.113067,-106.414864,3434662440.0
5002000,13.07,54250.0,20.0,40.111755,-106.415406,20.0
4503552,11.81,54222.0,217800.0,39.451762,-107.44533500000001,217800.0
3803504,3.71,54219.0,61419.6,39.254404,-106.84281399999999,61419.6
3804359,3.63,54219.0,5227.2,39.253177,-106.84428,5227.2
3804361,4.42,54219.0,2962.08,39.250355,-106.831655,2962.08
7203523,46.53,54178.0,7405.2,39.058035,-108.442947,7405.2
5103528,15.28,54168.0,43560.0,39.989015,-105.82842099999999,43560.0
5103750,15.28,54168.0,43560.0,39.98899,-105.82839299999999,239580.0
5103750,15.28,47921.0,196020.0,39.98899,-105.82839299999999,239580.0
5101205,3.28,54126.0,446054.4,39.967791999999996,-105.849535,446054.4
5103595,3.27,54126.0,93654.0,39.968276,-105.848246,93654.0
3703795,18.69,54120.0,74052.0,39.689448,-106.796222,74052.0
7203520,32.63,54108.0,435.6,39.073877,-108.656301,435.6
5204024,171.24,54056.54056,499633.2,39.783213,-106.99730600000001,499633.2
5303514,0.05,54056.53931,87120.0,39.783923,-107.13170900000001,87120.0
3703792,0.08,54056.539039999996,104544.0,39.639795,-106.561052,104544.0
3815032,3.37,54056.539039999996,5445.0,39.386293,-107.198493,5445.0
7203526,2.34,54056.537370000005,1089000.0,39.230528,-108.85918400000001,1089000.0
3703782,0.06,54056.53631,60112.8,39.639848,-106.562896,60112.8
3703924,2.25,54056.535789999994,52272.0,39.684394,-106.835677,52272.0
3804314,47.48,54056.5357,34848.0,39.174797999999996,-106.80096999999999,34848.0
7203524,4.49,54056.534779999994,135036.0,39.226065000000006,-107.73283300000001,135036.0
7203525,4.37,54056.534779999994,152460.0,39.227885,-107.73281100000001,152460.0
5103538,1.22,54056.531970000004,65340.0,39.999301,-105.86945,65340.0
3903561,1.02,54056.530289999995,2439.36,39.555658,-107.661524,2439.36
3903562,1.02,54056.530289999995,2439.36,39.555617,-107.661552,2439.36
3903563,1.02,54056.530289999995,2439.36,39.555562,-107.661584,2439.36
3903564,1.01,54056.530289999995,87.12,39.555397,-107.66168200000001,87.12
3903565,0.99,54056.530289999995,130.68,39.555310999999996,-107.661906,130.68
5103526,0.0,54056.52852000001,1167408.0,40.062946000000004,-106.20478600000001,1167408.0
5103527,0.31,54056.52852000001,435600.0,40.065063,-106.200461,435600.0
3703781,0.34,54056.52839,41382.0,39.630497999999996,-106.532776,41382.0
3803549,31.89,54056.514989999996,22215.6,39.327574,-106.948237,22215.6
3703793,0.41,54056.51316,30492.0,39.634974,-106.565643,30492.0
7203518,47.13,54056.51222999999,1742.4,39.062261,-108.434324,1742.4
7203512,22.84,54056.49672999999,784080.0,39.397031,-108.820121,784080.0
7204023,23.86,54056.47176,139392.0,39.141177,-108.764091,139392.0
7204024,25.83,54056.47176,139392.0,39.137744,-108.763147,139392.0
7204025,23.84,54056.47176,87120.0,39.137015999999996,-108.76749699999999,87120.0
7204026,25.88,54056.47176,26136.0,39.134984,-108.764877,26136.0
7203515,18.14,54056.421239999996,71438.4,39.365010999999996,-108.828248,71438.4
7203502,28.22,54056.42062999999,91476.0,39.432064000000004,-108.78268899999999,91476.0
7203504,27.05,54056.403289999995,135907.2,39.422359,-108.788746,135907.2
7203509,23.98,54056.40297999999,48787.2,39.406310999999995,-108.815825,48787.2
7203514,22.52,54056.36584,125452.8,39.389866,-108.813273,125452.8
7203505,24.71,54056.34789,60984.0,39.408124,-108.803481,60984.0
7203513,22.47,54056.347579999994,261360.0,39.390012,-108.816229,261360.0
3804267,6.26,54056.3141,15246.0,39.486309000000006,-107.18515500000001,15246.0
3804268,6.26,54056.3141,257004.0,39.486074,-107.185704,257004.0
7203506,24.4,54056.245310000006,13939.2,39.409846,-108.80829399999999,13939.2
7203507,24.02,54056.245310000006,73180.8,39.406335,-108.81323400000001,73180.8
7203508,24.02,54056.245310000006,95832.0,39.406024,-108.813464,95832.0
7203510,24.22,54056.245310000006,73180.8,39.4092,-108.813749,73180.8
7203511,24.23,54056.245310000006,261360.0,39.409511,-108.81300800000001,261360.0
7204022,44.34,54056.23665,3027420.0,39.547245000000004,-108.662599,3027420.0
7203503,27.75,54056.22158,98010.0,39.427434000000005,-108.787517,98010.0
